0.5549738226136612	0.7172774865989285	0.7722513107729208	0.8141361247182517	0.8586387422072326
0.5706806287403506	0.6910994761277244	0.7853403156964567	0.80366492052977	0.8455497369716305
0.5759162309906245	0.7094240856420307	0.793193718837818	0.8376963341423355	0.8612565454388164
0.5654450268021429	0.7015706825006695	0.7931937166533545	0.8350785327831488	0.8560209433445756
0.5209424086890295	0.7094240831455011	0.7879581139349813	0.8429319359245101	0.8638743443014734

0.5416666666666666	0.7023809523809523	0.7916666666666666	0.8214285714285714	0.875
0.5327380952380952	0.6815476190476191	0.7827380952380952	0.8244047619047619	0.8571428571428571
0.5327380952380952	0.6994047619047619	0.7916666666666666	0.8392857142857143	0.8809523809523809
0.5208333333333334	0.7113095238095238	0.7946428571428571	0.8214285714285714	0.8630952380952381
0.5357142857142857	0.6666666666666666	0.8005952380952381	0.8273809523809523	0.8779761904761905

0.5017301038062284	0.643598615916955	0.7197231833910035	0.754325259515571	0.8027681660899654
0.4740484429065744	0.6678200692041523	0.7162629757785467	0.7681660899653979	0.8062283737024222
0.5051903114186851	0.671280276816609	0.754325259515571	0.7889273356401384	0.8096885813148789
0.4671280276816609	0.6539792387543253	0.7335640138408305	0.7750865051903114	0.8027681660899654
0.5051903114186851	0.6643598615916955	0.7370242214532872	0.7681660899653979	0.7958477508650519

0.6233766237636665	0.7922077945300511	0.8181818205040771	0.8051948082911504	0.8961038976520687
0.5844155848026276	0.740259744904258	0.7662337701041977	0.8181818220522497	0.8441558480262756
0.5844155848026276	0.7662337701041977	0.8051948075170641	0.8311688350392626	0.896103898426155
0.5974025985637268	0.8051948082911504	0.8311688342651764	0.8831168846650557	0.870129872452129
0.4675324694676833	0.6363636386858953	0.7142857166079731	0.8181818197299908	0.8571428579169434
